slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
9,13.0,37.537110728715646,0.2007189383642485,6.2064490385263245,5.491120604508818,8.745260762677637,0.7782961757771252,10.240114292526624,0.9371693121693122
10,13.0,36.24902211352819,0.3406764059393878,6.421268184545412,5.479193446954251,8.438710055783092,0.7605380195236466,10.80821869906644,0.9030144167758848
11,13.0,34.96140342961976,0.477668292420636,6.6350338459405656,6.1692027729261545,7.30444363602655,0.5354246872303572,21.693630366062315,0.9797248370745836
12,13.0,36.21580216523183,0.6116933340890288,6.847742540815486,6.1303231129950095,7.510932366945114,0.577787139010961,23.66932786225408,0.979035639412998
13,13.0,40.00861128506049,0.742750458706183,7.059390947380281,6.486479326870528,7.759537233563543,0.5488251495684496,10.74842193867386,0.948051948051948
14,13.0,37.44962144018248,0.8708387747861496,7.26997590212301,6.227668941884161,7.626175355355775,0.5771779789601116,11.70217711931464,0.941906005221932
15,13.0,37.43027075219325,0.9959575610833048,7.479494397947495,6.327225952824503,7.555589767691603,0.5465538141832245,21.274151346826024,0.9510443864229764
16,13.0,38.099540173856944,1.1181062563003632,7.687943582279407,6.323667816458945,7.713518131833917,0.5726254875162698,16.79934705942412,0.9580103359173128
17,13.0,37.3898787122605,1.23728444902022,7.895320755142642,6.266880321942185,7.633713809401506,0.5710021495748344,12.524583031241512,0.9466840052015604
18,13.0,40.53573029811116,1.3534918678649566,8.101623367207853,6.006029783989014,8.692491201146757,0.7229070800385162,2.6173191183136906,0.9650306748466256
19,13.0,42.411410978503554,1.4667283718849684,8.306849017815056,5.840377244155051,9.086569045224158,0.7660768634183484,0.0195406349859864,0.9847374847374848
20,13.0,39.85588643740975,1.57699394118087,8.510995452972253,5.722459417361062,8.893403176573493,0.765487700369942,3.299745140886708,0.9847619047619048
21,12.0,37.30287083529718,1.6842886677604745,8.714060563331783,5.656254429624345,8.44911967007043,0.74285746499968,6.449685168975261,0.9366427171783148
22,12.0,38.543656913190425,1.7886127466328974,8.916042382146356,6.069910107371475,7.966624358912732,0.6476732792136771,13.12538696010059,0.966491458607096
23,12.0,37.88801737545487,1.889966467141508,9.116939083206416,6.118679554865109,7.770405881896711,0.6163983667585968,19.250868744445643,0.9705685618729096
24,12.0,36.60168443344483,1.9883502045372023,9.31674897876065,6.0811649632352935,7.570120348275846,0.5955580029361689,20.178064652649933,0.9626038781163436
25,12.0,39.1004996156222,2.0837644117932634,9.515470517421347,5.901220462214999,8.310436733802545,0.7041026518108746,9.3536858450087,0.9569685292228644
26,12.0,38.44441558594884,2.1762096116627863,9.71310228205619,5.737200967622016,8.327114455124658,0.7247813564186284,3.972294071805833,0.9725385130609512
27,12.0,39.67822550595216,2.2656863889794727,9.9096429876682,6.0032995137113865,8.290759152644744,0.6896992240428991,6.677938886207372,0.9409571162212554
28,12.0,40.90994922805615,2.352195383202418,10.1050914792654,6.228775649675911,8.402374095474004,0.6711604527042642,0.3923239042422063,0.9474940334128878
29,12.0,40.88167045187966,2.4357372812052858,10.299446729721703,6.348153545850937,8.122167939212762,0.6237995169973816,7.497846538664241,0.9702048417132216
30,12.0,40.8530320264766,2.5163128103101524,10.49270783763058,6.19287864441371,8.335189488317958,0.6693128782440851,1.616659884021608,0.9637592137592138
31,12.0,38.40141174943595,2.593922731566129,10.684874025152968,5.918073168993425,8.345449830548107,0.7050693131004991,1.0872496017174604,0.968407479045777
32,12.0,40.899979741150375,2.668567833272744,10.875944635860863,6.412997904753195,8.226451054661828,0.6263287758655979,2.730562876375008,0.964975845410628
33,12.0,43.273742122116985,2.740248924747919,11.06591913257796,6.598018304620689,8.369735320633705,0.6152662264324499,3.132686484515066,0.9782736347621844
34,12.0,42.6152871373939,2.808966830340346,11.254797095218697,6.578716487876835,8.212976223027685,0.5986433461289213,1.2957707699740404,0.9797498511018464
35,12.0,39.45253862018573,2.8747223836858744,11.442578218627052,6.491753710214102,7.786284564114108,0.5521527544174405,9.942362877550792,0.9839331619537276
36,12.0,39.42300730694407,2.9375164222074828,11.629262310416308,6.298948165237136,7.954036621802258,0.610625901053568,8.517920441824364,0.9779077322936972
