slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
661,9,50.606018914673385,-5.5818940588574,24.815009813494715,6.866247041034266,9.37277701213838,0.6801611239601062,0.9012517574025682,0.9728451626788478
662,9,50.81879268548848,-5.617582801511465,24.882915936476497,6.783907321894968,9.533685516099183,0.7017628035402085,0.9293279929368587,0.9605287848444644
663,9,50.70811129294569,-5.652904709470853,24.950513590170008,6.719214679842505,9.58723233354292,0.7131983418945329,1.3158550473085653,0.9585465214762052
664,9,49.99095146910685,-5.6875388023777225,25.01753286394801,6.687610307327859,9.43947598876716,0.7055723654505235,2.374477387000428,0.9759407227319292
665,9,49.83041391704915,-5.72176045807261,25.08420687158849,6.653617421019648,9.414108286227645,0.7070530069937591,2.6656921220473064,0.9866808558837398
666,9,50.53573323220658,-5.755340544771081,25.1503437985706,6.615909068810335,9.579122916055615,0.7226994987393754,1.7631616943130937,0.9870702164294628
667,9,51.32742505289926,-5.788462645195968,25.216099041084718,6.660406854299299,9.66762442999466,0.724566648878593,2.276320292316787,0.9829086082605344
668,9,52.23140113078777,-5.8209893634651975,25.281358093790438,6.811772618796025,9.65665889327809,0.708520654929492,4.629874623779756,0.97283074076256
669,9,52.48424299147644,-5.85301259849027,25.34619941773479,6.855839038155832,9.673253891163371,0.7053131556143853,5.693284815218231,0.9720227408900572
670,9,52.026756615219846,-5.884486579067171,25.41058503757584,6.782851626457184,9.71991492679613,0.7161112868090908,5.349265035720901,0.9813273238817052
671,9,52.13221956525994,-5.915411629955256,25.47451725373058,6.804276704168143,9.72933018125944,0.714575384809715,5.71670592653374,0.9822398769027658
672,9,52.75371939773866,-5.945833495295258,25.538033849839536,6.91224656383791,9.704603469650747,0.701733285715765,6.736319098464237,0.9754597357841212
673,9,52.18978118463102,-5.975661033271442,25.601061731859645,6.886857324603348,9.634023510024845,0.6992951669563269,6.307788260200926,0.9729191576836884
674,9,50.71396755184155,-6.005031396352381,25.66371367996525,6.758884163134685,9.528171821154933,0.7048601099926672,4.765300491019301,0.9736397819049566
675,9,49.56799393209928,-6.03376208122597,25.72584196308786,6.655820568046408,9.435118588988257,0.7087913421938572,4.162578600432341,0.9696356379928835
676,9,48.6340603207445,-6.062081544394833,25.78763360443568,6.568770265631235,9.3502929361308,0.7116723317153079,4.163991917513378,0.9625941431379486
677,9,48.6121683687338,-6.089716023233307,25.848866984241635,6.562961171684182,9.330774107349251,0.7108214536820527,4.513842163032576,0.9641516011753574
678,9,49.076698635039946,-6.116985177095572,25.909802624558605,6.60048072225346,9.34608558474152,0.7079802462862879,5.049525437052126,0.9702951674220164
679,9,49.8897641934124,-6.14352408295022,25.97014575578672,6.734096560295822,9.32107329361573,0.6906523861760796,4.850081859614648,0.9666180077225948
680,9,50.85531394206385,-6.169743505301536,26.03022966428845,6.909754524107659,9.278419353763285,0.6669866155033022,4.329020284664719,0.9586442804217632
681,9,49.805094078114536,-6.195187455984443,26.089687159700667,6.761994561443195,9.2722316314172,0.6830621607284421,4.194369723860111,0.9654784790796472
682,9,48.04342611560023,-6.2203577107843815,26.14892356814011,6.500087095316506,9.27891433877924,0.7131640527410821,4.196099520989146,0.97753900454649
683,9,48.01262971051448,-6.244707307696412,26.20749999743612,6.55036624929103,9.21862900177423,0.7028824889058071,2.7613249609040578,0.9704192280032734
684,9,48.46263096026999,-6.268828944084023,26.265893099192283,6.687363908849225,9.139741430222816,0.6813832984461111,0.9275214127039302,0.9579715897905956
685,9,48.79993162114026,-6.292084771093511,26.32359298797191,6.7068774179147495,9.182937227916693,0.6829614978735271,0.8363605226333627,0.9646470199255878
686,9,49.11350584224521,-6.315158322444446,26.38114693717753,6.701657421613397,9.251834787556945,0.6893980951719141,1.1120717711163794,0.975348359186405
687,9,50.160920805210885,-6.33732094481624,26.437974765949395,6.849562492718506,9.24717114724501,0.6711670697828962,2.199422935954649,0.9708437013458592
688,9,51.31841187945567,-6.3593469278411625,26.494693676656205,7.020436323934584,9.231473326940248,0.6492359009907676,3.4085200882462066,0.9640581439401092
689,9,51.64394057965675,-6.380416891215716,26.55065387989112,6.947407812505071,9.40053268363803,0.6721793072233803,3.3175370856414834,0.9704608164413528
690,9,51.89023476804414,-6.401395805099758,26.606541825271563,6.851150506537883,9.587187961955104,0.6993964825059686,3.102736925427587,0.9781195108385008
691,9,51.5010326482139,-6.421373634521968,26.661638790499165,6.930276111475807,9.396997762748232,0.6737364805617244,5.432617232184684,0.9733250391898814
692,9,51.08294433255559,-6.441305960105004,26.71669980208345,7.017373666909417,9.189678223653909,0.6456729705617154,7.878164832895002,0.967964514539182
693,8,49.72583235366076,-6.478257219013071,26.82281775915409,6.680498588356319,9.362011720937923,0.7005793788463458,3.602604372465597,0.9855595667870036
694,8,50.25706843854441,-6.495709896010478,26.87507554346064,6.776702148643747,9.375031631975489,0.6908935979376927,2.058437384414214,0.9748524749455648
695,8,50.78830452342807,-6.513162573007885,26.927333327767187,6.872905708931175,9.388051543013054,0.6812078170290397,0.5142703963628307,0.9641453831041258
696,8,50.613168011809165,-6.529592709680291,26.978793735372182,6.799002582806169,9.44951697429516,0.6941671143697471,2.104817569254331,0.9696224923488757
697,8,50.43803150019027,-6.546022846352695,27.03025414297718,6.725099456681163,9.510982405577264,0.7071264117104545,3.695364742145832,0.9750996015936256
698,8,51.31554435334619,-6.561430834072146,27.080920948008213,6.8661221312003775,9.441024075602948,0.6855579518109882,3.476496100745428,0.9758652827831809
699,8,52.19305720650211,-6.576838821791597,27.13158775303925,7.007144805719593,9.371065745628629,0.6639894919115219,3.257627459345025,0.976630963972736
700,8,52.1701126565508,-6.591225030564837,27.18146468563401,6.920185737929701,9.528350265460514,0.6863494374689725,3.643867315904452,0.974326094625056
701,8,52.14716810659948,-6.605611239338078,27.231341618228768,6.83322667013981,9.685634785292397,0.7087093830264232,4.030107172463879,0.9720212252773758
702,8,52.67744756273784,-6.618976017239433,27.27821355385633,6.876058720126077,9.671170186041536,0.7031559466412294,3.534158130680116,0.9745438185631982
703,8,53.207727018876206,-6.632340795140789,27.32508548948389,6.918890770112345,9.656705586790675,0.6976025102560356,3.038209088896353,0.9770664118490204
704,8,52.577009487988576,-6.644684467783483,27.36675167857026,6.837152993779355,9.692693123398044,0.7086051210560003,1.7645211802958252,0.9723496310452832
