slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
145,4.0,77.69999725131294,-0.5712633449153278,5.612170200209853,7.470001866755206,13.2752686179932,0.8266603898700507,1.5584594529939315,0.986323673070661,0.9190309590711675
146,4.0,78.35947541313855,-0.5681381234604678,5.443354752123193,7.531817726205541,13.170094147602123,0.8203313814047929,1.6489552909919674,0.9773828756058158,0.9091725762487552
147,4.0,77.74379055635113,-0.5649081139734057,5.277175798644889,7.529516857214958,13.020331085602615,0.8158314485580965,0.4476081418956402,0.952441749122247,0.7372976677162703
148,4.0,79.03900399814569,-0.5615733161242384,5.113640521259985,7.709373714377129,13.033828393824152,0.8063122200001974,0.790207970233426,0.9607904642409034,0.5061842229558123
149,4.0,82.24660442209208,-0.5581337295758534,4.952755773517692,7.860492381219784,13.30220706938916,0.8067323755587759,0.985508444473958,0.96289592760181,0.4146104933527579
150,4.0,80.99071967259219,-0.5545893539842611,4.7945280902936815,7.892258614824104,12.993747714527697,0.7944041567654083,1.5760487893500432,0.9672536299042324,0.942169846361832
151,4.0,77.81970672385368,-0.5509401889989463,4.638963697026941,7.622265308480075,12.863372070913888,0.8055290077802788,0.7038425577125339,0.9569961489088576,0.336788667243704
152,4.0,78.4744381871506,-0.5471862342632152,4.486068518921282,7.8129626711077345,12.80049741723395,0.7921206212767977,0.7666993393317787,0.96393546346093,0.3928701506118399
153,4.0,79.12858950667388,-0.5433274894145698,4.335848190102007,7.806516240462931,12.926519490841931,0.7970484463485992,0.1094072042819305,0.968513853904282,1.1465929099013938
154,4.0,76.59088301563725,-0.539363954085078,4.188308062718617,7.718753584239142,12.606577962267226,0.7906406685684867,0.8270448952050841,0.9623865110246432,0.5391568685411638
155,4.0,78.52006512170966,-0.5352956279017655,4.04345321598483,7.811839261580976,12.773663017028111,0.7911989366666747,1.3152672152999756,0.9712368168744008,0.7840911342836158
156,4.0,77.25674317326427,-0.5311225104870102,3.901288465147612,7.59319762100711,12.795218852588876,0.8048776372847364,2.3470978882005302,0.966068515497553,1.7358315325713891
157,4.0,75.99226799989923,-0.5268446014589526,3.761818370377155,7.501486222939152,12.837552560063571,0.8115090536324964,0.5015645813374474,0.9731965585704832,0.6373752049455387
158,3.0,74.08801159276314,-0.5224619004319127,3.625047245570329,7.586062465225456,12.432245836787963,0.7922527757207218,0.6989039235424976,0.9729272419627748,0.6601293476555923
159,3.0,74.09888621270522,-0.5179744070168206,3.4909791670602828,7.569112788928125,12.503040791901467,0.7959348086738233,0.2154103141079122,0.983931623931624,0.6733955150040071
160,3.0,72.83140131020077,-0.5133821208216552,3.3596179822253545,7.400512970670436,12.536386571315743,0.8071669537060376,0.1455232157920488,0.9792099792099792,0.5056968692305474
161,3.0,72.84090227687584,-0.5086850414518969,3.230967317990765,7.524788547077962,12.32659669611903,0.7920532387455588,1.1609090936704558,0.9792099792099792,0.5748794936820337
162,3.0,73.48887925333112,-0.5038831685109847,3.1050305892168963,7.648540331954981,12.311295950308134,0.783602438079361,0.3390620754968082,0.9410796576695194,0.503095711474563
163,3.0,76.6928989178249,-0.4989765016007902,2.981811006968314,7.798960711490799,12.563092464336776,0.7839815557603662,0.9914705219804556,0.9567030147530468,0.378312116363273
164,3.0,76.06203385284512,-0.4939650403220983,2.86131158665798,7.821412332223724,12.435190239411384,0.7774257785582718,1.1960106383301012,0.9551033591731266,0.45269466234671746
165,3.0,74.79128095171698,-0.4888487842751001,2.7435351560614523,7.871441590569206,12.07217129200662,0.7581909329139008,0.7092416957599429,0.9520210318764376,0.6367157904514457
166,3.0,74.79840031166319,-0.4836277330598955,2.6284843631961654,7.878754043027638,11.965232403690846,0.752605871533183,0.8761610907330305,0.9616026711185308,0.7609432350229648
167,3.0,75.44441944763085,-0.4783018862770067,2.516161684061132,7.9891433272987635,11.946742319397094,0.7435048803390804,2.0089698984005926,0.9582785808147176,1.03411805232966
168,3.0,74.17186827663537,-0.4728712435279027,2.406569430232782,7.949930178843926,11.846009785663425,0.7413606713238764,1.9237114518010736,0.9611910337905654,1.1974019550508557
169,3.0,74.1776215079931,-0.4673358044155328,2.2997097563128186,7.954296300468901,11.891059275803332,0.7433240619252607,2.659382958317631,0.960653551183728,1.0247628288332695
170,3.0,72.90396312443873,-0.4616955685448718,2.195584667224339,7.804709575920391,11.919287570166135,0.7558045488571437,4.2325104354832925,0.9570800946265632,1.7698007141708167
171,3.0,72.26930894728586,-0.4559505355234765,2.094196025352641,7.843944360532988,11.72949266423378,0.7434985644475448,3.716374128198739,0.9570112589559876,1.0660413910079514
172,3.0,73.5529985002443,-0.4501007049620502,1.995545557527428,7.83241884864151,11.954940366494656,0.7554881454093147,2.3102310663829795,0.9525876460767948,1.0195140565740608
173,3.0,73.55724997500675,-0.4441460764750203,1.899634861843332,7.827868135303623,12.023865388604955,0.7590535243937513,2.157588824773841,0.9422632794457276,1.250864039488723
174,3.0,74.8405088026237,-0.4380866496811259,1.806465414315908,8.00200554583711,11.956168737347433,0.7430111361913914,3.781903955442463,0.9541134054408392,0.9608410955103457
175,3.0,75.48389954267923,-0.4319224242040134,1.7160385753704654,7.981482325934834,12.103845153276623,0.7517767365191002,3.1254259523079977,0.9507612568837058,0.6290956892461482
176,3.0,72.92844391260141,-0.4256533996728465,1.6283555961612968,7.814442204382369,11.963827059577,0.7572086417278883,3.284271647759911,0.9485294117647058,0.6979230907059204
177,3.0,71.65199931593764,-0.4192795757229248,1.543417624719058,7.826202481979325,11.712402059939487,0.743982996484094,2.3324855401692366,0.946367956551256,1.0008157312755144
178,3.0,71.01498117354714,-0.4128009519963123,1.4612257119242429,7.627371520560445,11.856581023056751,0.7656113459006554,2.742147941015423,0.9623299616323684,0.9583259636869482
179,3.0,69.09809304868374,-0.4062175281424768,1.381780817304866,7.598640148676119,11.603003847092625,0.755727476480666,2.373803743980086,0.9630559540889526,1.1883491358837825
180,3.0,69.10032017301567,-0.3995293038189407,1.3050838146566048,7.558774984445259,11.691975376620965,0.7629197678632553,4.692254388162625,0.9634146341463414,1.5271440072866616
181,2.0,67.82267883017661,-0.3927362786919428,1.2311354974838633,7.499203888516325,11.545103236850816,0.7603122674538244,4.838588960071324,0.9799107142857144,1.4383140480022327
