slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
8,11.0,1.7754066192472668,-35.432468856228006,15.865211693935214,1.5529801861267185,0.8429021186394744,0.8398845469493785,56.2324927346515,0.951219512195122,26.75034584145867
11,11.0,15.116407326182134,39.05078586990481,15.298890791252637,4.811687392870407,3.916870706028705,0.5808173108593184,82.95777442280912,0.937391304347826,29.1555719326175
12,11.0,1.271168840198305,-2.57173122891034,15.141700037465275,0.962828783122646,0.5757838089274939,0.8014859514975085,89.18171147919163,0.8947368421052632,29.861948094354773
13,11.0,8.911154006016133,-57.42864365620758,15.00043143455888,3.494708021143706,3.0393767848164064,0.4935635724807232,76.80902982632976,0.9665653495440728,21.330897947740024
14,11.0,27.29432054500973,-32.925270166405625,14.8751506625962,5.423766528706738,6.202246091384699,0.4850563755679933,5.433450033358614,0.9715370018975332,69.09354848472535
15,11.0,21.633340750876577,48.55149920463497,14.76591526162702,5.569991470472122,4.749661407108637,0.522360726928834,75.16606990703534,0.973365617433414,21.848059992467494
16,11.0,13.289060661806705,51.59756071339557,14.672774856536368,4.931735303563087,3.457024839642344,0.7131844310603469,60.94014519317469,0.906367041198502,17.99318542820748
17,11.0,14.209596490956685,3.000737045697655,14.595771356604711,4.68921530360853,3.65284420487585,0.6270368523572979,62.10726027996316,0.9702048417132216,25.912615472493204
18,11.0,17.29631224978837,-40.05799855875951,14.53893542789561,5.496521837931947,3.8840200695150697,0.7075798035175314,56.75366565829064,0.9617737003058104,24.33149734803727
19,11.0,21.636148708613405,-34.518014290823075,14.506295921590455,4.538484551849067,6.338013253692946,0.6980258389748479,43.93613175243413,0.8972375690607735,28.48527573209354
20,11.0,29.28427253580964,-9.638364703097654,14.497874312331264,5.1173182159728725,7.029956467786498,0.6856523595333217,1.0560255546706725,0.9698581560283688,27.725454883644094
21,11.0,32.16710961251947,1.800453744192786,14.513676129775687,5.285414202139744,7.607174339468761,0.7192104703479913,7.232333984844767,0.9489395129615082,20.353001393458285
22,10.0,33.34844651020651,3.595568821180394,14.55369099461531,5.511776475237556,7.477515699402746,0.6757704072507099,0.6010571993517989,0.9766536964980544,12.452807405999538
23,10.0,35.78752150818441,4.07157545479055,14.617892551027657,5.929699191269354,7.541222072711616,0.6178403353924001,1.1484970443664075,0.9608540925266904,5.441220083191612
24,10.0,32.718991198635536,3.232054274044946,14.706238296289476,6.072116786388191,6.80194272594653,0.4506476383284679,24.233790748413806,0.953004622496148,21.77425966319325
25,10.0,39.5305463321258,1.8852183063573889,14.81305577273202,5.978379942601042,8.278629722860801,0.6917417736468068,0.4857058513253575,0.9651612903225808,4.869174512151266
26,10.0,35.201220217642,0.8440890721896859,14.932682383507712,5.458320801820406,7.999400764371291,0.7310348344813239,3.3239843712389296,0.9743777452415812,5.072460331646482
27,10.0,36.41603650702047,0.1102403752750126,15.06507430663243,5.638430146804078,8.179965050190955,0.7244793491913595,1.9656080601960773,0.9674740484429064,4.745142600645496
28,10.0,35.771991796731115,-0.3158267680335806,15.210182479227448,5.731226970175307,7.908557407071597,0.6890796180910851,0.8563447572927205,0.9462809917355371,1.795500874594749
29,10.0,35.12629196329559,-0.4340529873729268,15.367952449123589,5.729319540511849,7.750467389993056,0.6734625975225059,2.63881053031007,0.97411933860532,0.8224106652144031
30,10.0,38.8124412199952,-0.244451978182603,15.53832421578347,5.854464358326915,8.49097419511941,0.7242936998068867,3.5475366829204047,0.9371499688861232,1.542485848763475
31,10.0,38.971736494309184,0.2529918778637018,15.721232061616698,6.034243784923422,8.27095091068676,0.6839065721603164,3.208150483399251,0.9351451513279804,1.8198876082256
32,10.0,39.58192976786721,1.0581593372183071,15.916604374863804,6.373804811083235,8.036994626836309,0.6091474341902671,2.9543663318367708,0.9707529558182948,2.8069903392809104
33,10.0,37.59166624248321,1.896567800809786,16.12436346532697,5.924320270614135,8.123003110558601,0.6841671789441501,0.4070248419066888,0.963085036255768,5.157685940364153
34,10.0,37.97291110930743,2.4942160111835845,16.344425374325876,5.958770346249198,8.059205663851394,0.6732957807590032,7.812034460980942,0.9643564356435644,4.171216879429385
35,10.0,40.35829181355677,2.851518947095595,16.57669968035717,5.909649763653927,8.61964410958869,0.7279770937389045,11.228788444275164,0.9773442416614224,6.6483602580339385
36,10.0,39.07658234669113,2.9688493445207227,16.821089302033187,5.856487294692508,8.311663858631084,0.7095951762609071,4.637388290212516,0.9592496765847348,3.765518740750579
37,10.0,36.58360279164473,2.8463499004133004,17.077490299970165,5.870481426233424,7.800812010504647,0.6585393392993688,9.38137385769449,0.9527073337902672,3.8928815423420495
38,10.0,39.580819959664126,2.483871861848704,17.34579167938632,5.999956733899611,8.212984932252265,0.6828655638802713,2.290381334815952,0.9766839378238342,4.385318476362406
39,10.0,41.37910001538047,1.881039145578354,17.625875195254878,6.095992495292733,8.643690690002062,0.7089563863934314,6.143098438700547,0.9368051492100644,2.9965718768624847
40,10.0,39.79845476946191,1.2191793042180097,17.909805391641903,6.173610319200931,8.319850258948591,0.6703637252330965,4.51409209629087,0.9695084007467332,3.3889877356108884
41,10.0,43.384990561118826,0.6801524837703106,18.189742699139263,6.201003441083789,8.988278642741232,0.7239067713900629,0.4313049297353437,0.9674471730439748,4.1082733345896
42,10.0,34.52347844080583,0.2641766452765935,18.465707538716018,5.319686823877816,8.37960186230738,0.772646367186586,8.185027177134007,0.9189750692520776,5.073766589755948
43,10.0,37.459271448519374,-0.028654402872334,18.73772081627785,5.298095866166412,8.81800708754959,0.7993798630072122,0.6538867953124166,0.9799585348997928,3.100167338051763
44,10.0,36.788886483151465,-0.1983135416525659,19.005803882100164,5.367506891821419,8.550163456061968,0.7784024352597622,5.450983743695871,0.9246164109406272,5.417354639040846
45,10.0,38.52868429770075,-0.2447997780563391,19.26997849157292,5.499831882113901,8.718518804389337,0.7759285271340846,1.4741975205333002,0.9871099050203528,4.847152279352338
46,10.0,38.56012132618378,-0.1681147250010167,19.53026676724912,5.920604198488888,8.280963201181482,0.6991607295116533,2.0235556016415357,0.9569685292228644,3.982402761851784
47,10.0,35.19252189029341,0.0317438437754373,19.78669116218552,5.834204717135526,7.935376587736918,0.6778356619869377,18.000078016941924,0.9550794747753972,16.070743552800018
48,9.0,44.12085895304968,0.3547713617217477,20.03927442456225,6.383328250631762,8.834647497132574,0.6913371544821375,0.9744490269202912,0.9496959646213378,3.21455055312973
49,9.0,42.58150953418016,0.8009287653828656,20.288039563565285,6.327481276023019,8.514137148388505,0.6691000277792514,0.5012230500441539,0.98621103117506,3.456807706951439
50,9.0,43.538150707882416,1.3700977674401753,20.533009816514067,6.3781137455214205,8.64596442378365,0.675131718843597,1.151597842016287,0.9481481481481482,4.1138598441623735
51,9.0,44.038321245568696,2.0620192968116706,20.774208617214683,6.437740479331277,8.56951330365639,0.6600332240204441,0.91200455846993,0.9650229357798163,2.2919142118030353
52,9.0,43.33753318773283,2.8762155908464164,21.01165956551733,6.140359337134356,8.890198805275157,0.7231532984441461,0.3159466041047157,0.9741480611045829,2.5542390084731785
53,9.0,40.05785559256755,3.811896927641334,21.245386398055583,6.175014875866377,8.291189627949077,0.6673244893023906,7.083508603538835,0.9681449094316052,5.138887041139575
54,9.0,41.24090554962436,4.867854740493238,21.475412960143423,5.925398050260183,8.917342043065975,0.7473067123815648,7.183108569431528,0.9662853702588802,5.273010345589711
55,9.0,42.71146009391954,6.470685271658583,21.70198570648069,6.185169355696239,8.80213899365762,0.7114978693678007,0.2422221562427984,0.9797979797979798,9.352335691349289
56,9.0,35.00862103244644,9.031670279600531,21.92534837836197,5.484619138869037,7.952800182399356,0.724147418240533,2.062049575915692,0.9778434268833088,19.16212090532824
57,9.0,20.60918738267454,18.47928256226374,22.145520881543348,4.621203968910638,5.374350885909086,0.5105275869771749,13.521359294084125,0.972972972972973,22.87099552521312
58,9.0,20.51634273676565,36.92745748616994,22.362523193635138,4.626364474879263,5.376604723282991,0.509516759806008,27.401374438477625,0.9668367346938777,24.402521074195423
59,9.0,18.930932978212837,22.96856839046593,22.576375345645868,5.529001693693762,4.203708079371356,0.649568992273638,68.2737949863429,0.9827833572453372,49.27887808048134
60,9.0,19.02988715682757,-23.00076483609145,22.78709740424944,5.828813019994352,4.062880013784152,0.7170371563397621,51.03818402804823,0.9558232931726908,34.30398951728534
61,9.0,30.780657077742195,-35.215514317969124,22.99470945475891,5.738073729192568,6.749013610688766,0.5264470638983733,11.873970419931188,0.9531502423263328,21.646790958793996
62,9.0,37.39124783241965,-28.565277913218686,23.19923158478971,5.8877201063072615,8.049060183725764,0.6818649821428759,8.072563678712527,0.959414504324684,20.1813410172617
63,9.0,36.42772137815461,-12.243197580503852,23.400086162097672,5.425161759195226,8.32159998945512,0.7582737204312523,5.733326163618337,0.953375086986778,10.491103799160449
64,9.0,41.87556591896504,-0.0125185700413212,23.59670268217891,5.93079858498416,8.829964530508766,0.7408538499956717,3.026717857773912,0.9852034525277436,3.694466967359651
65,9.0,40.23376601207929,6.045297510366114,23.789111687670736,5.718638770186324,8.854569015436375,0.7634732661964363,1.337859309359864,0.969735182849937,3.3675050946400913
66,9.0,42.17573315121167,5.788265648527496,23.97734339770189,6.093020094703443,8.74591824502946,0.7173926635866132,3.67351816459548,0.986060606060606,2.2379187222354364
67,9.0,44.008217056876745,2.964703461573058,24.16142768601327,6.339418389313315,9.043238783812209,0.7131506108617001,6.258154117755886,0.9796954314720812,4.1489675070143734
68,9.0,41.556789149046736,1.3047978687044497,24.341394060337624,5.915924190132623,8.976468459476989,0.7521017245335994,1.207812177176138,0.9584323040380048,2.3265434771712017
69,9.0,41.6938506085757,0.820995440761928,24.517271642984305,5.772673733442882,9.05907311221326,0.7706781067901908,0.338614932842651,0.9642424242424242,3.559642274388635
70,9.0,43.7407241699816,0.9225169762640868,24.68919197352061,5.900203950406203,9.19049317499367,0.7667139207135644,3.070597222701033,0.981031416716064,2.1911770808934206
71,9.0,43.53784961137551,1.016711954298157,24.85728505949011,6.009936626670152,9.184877710325994,0.7562104327316858,4.78899569016215,0.9818394844756884,2.514648043486009
72,9.0,44.32325953344383,1.1035810837090276,25.02157714101412,6.264373362949286,9.109873697753688,0.7260466102495947,4.390465870997027,0.9439252336448598,1.9110788444297446
73,9.0,44.83441660742924,1.1831251936164155,25.182094068500863,6.219411044289579,9.244331011814529,0.7398425701725133,5.397068361866315,0.9870568373663478,1.6250137719556645
74,9.0,48.20334673733888,1.2553451908128517,25.33886128956392,6.669024045792064,9.175909686960477,0.6868534838878017,0.4576726578820152,0.9723814486711828,4.448814841926247
75,8.0,44.45978591157537,1.3202420207714487,25.491903836748136,6.068847546112846,9.218243428000845,0.7527112379103158,5.147293827975701,0.990122022080186,1.5193212791266273
76,8.0,48.57999396770396,1.377816632261535,25.641246316024915,6.586797773320203,9.29488007171839,0.7055633525739097,6.016834453986655,0.9708029197080292,1.683394618784659
77,8.0,44.71373764926229,1.4280699455689043,25.786912896019658,6.143259066699655,9.22189807314287,0.7458098437631879,3.698266793861727,0.9908204245553645,2.2007390283114465
78,8.0,43.2805788255518,1.4710028243165498,25.92892729793546,6.016198694956786,9.1069889038095,0.7507272018695427,6.248430181647562,0.9602534562211982,1.319562446140936
79,8.0,45.66622854197001,1.5066160508812283,26.067312786138324,6.255122514471855,9.377632751943024,0.7450355976967262,5.515098643300471,0.9551282051282052,0.9216272470500141
80,8.0,45.01620483654188,1.53491030540108,26.20209215937025,6.0805282191815,9.441343503125175,0.7649993208046414,5.527516896287216,0.962451684152402,1.2595011443599218
81,8.0,46.022976230300685,1.5558861483696338,26.33328774255761,5.930570785833845,9.6752652113396,0.7901130627151387,3.668195797627985,0.976536312849162,1.621209190738206
82,8.0,46.30789536529411,1.5695440068119877,26.46092137918349,6.277027463985358,9.408877539583813,0.7449343507481164,4.896555458131637,0.9395691014188124,1.201436772573613
