slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
1,11.0,32.21670342198527,0.7266460041458602,14.277335718020971,5.35742218257215,7.595799377857893,0.7088943831436956,2.6094411749454838,0.966168371361133
2,11.0,30.931997054820638,0.7022651298931957,14.585737109286937,4.921570969115215,7.787916526497645,0.7750088468605552,2.196781269032906,0.9823529411764704
3,11.0,33.974841168154065,0.6783168251773205,14.888144328839068,5.48840763448492,7.748072279877923,0.7058526717948843,1.453449461610414,0.9744744744744744
4,11.0,33.30754254890304,0.654801111444484,15.184586829828769,5.359703254835099,7.882789240194902,0.7332811705061986,0.8551224974174162,0.9522388059701492
5,11.0,34.69821098551804,0.6317180090183241,15.475094911358289,5.7865327330822405,7.745811120769166,0.6647632918953871,0.0,0.9506346967559944
6,11.0,34.608575496341984,0.6090675371400124,15.75969962179643,5.502323435305202,7.994436279595082,0.7254546997277874,0.0,0.9753265602322206
7,11.0,35.61473764448324,0.5868497140076641,16.038432665781432,5.532780504257111,8.024469325589445,0.7242957070044518,0.0,0.9840579710144928
8,11.0,33.10896592342521,0.5650645568150233,16.311326314875924,5.075092561017583,8.086666381906243,0.7785452509803487,7.347492775791429,0.9636504253673628
9,11.0,35.50835917170123,0.5437120817894119,16.578413321829146,5.653906891110779,7.802305965132282,0.6891207910171337,0.0981491903099164,0.9524147727272728
10,11.0,31.787618797510373,0.52279230422895,16.839726838392277,5.181518086870864,7.72280825417428,0.7415136001521319,3.758916144758836,0.9627870150435472
11,11.0,31.88839531039808,0.5023052385390405,17.095300336625293,5.354826872541426,7.657146677688179,0.7148039581646887,0.9119993351888268,0.9778305621536024
12,11.0,33.82386285239749,0.4822508982681228,17.3451675336267,5.399619173357961,8.050461541482067,0.7417083938435616,1.0768746926705668,0.9728539985326484
13,11.0,33.47244080501828,0.4626292961426916,17.589362319611737,5.425592960512208,7.86680091571915,0.7241113582528107,2.3468430971299443,0.966542750929368
14,11.0,33.423405886110515,0.4434404441015792,17.827918689259423,5.6573389063678485,7.389733308403314,0.6433546149780732,3.171530713881857,0.9665653495440728
15,11.0,33.374772668166074,0.4246843533295071,18.060870676244694,5.40230642692033,7.714248228650543,0.713845502476261,1.7358690757544806,0.96048632218845
16,11.0,32.11470727393274,0.4063610342898959,18.288252290868467,5.10724360012311,7.794226749634728,0.7554029040474279,5.273235720845466,0.982200647249191
17,11.0,30.863057319755725,0.3884704967569445,18.510097460695512,4.875178962483331,8.082848064743803,0.7976263813679003,2.339287165469204,0.983633387888707
18,10.0,33.5772431354373,0.3710127498469697,18.726439974107944,5.455109884293487,7.854389955227672,0.7194628921766587,1.7160192187522836,0.9674315321983716
19,10.0,35.26659778791784,0.3539878020490094,18.937313426680664,5.579109488215757,8.073109087775196,0.7227839696063137,1.900689077296456,0.9608391608391608
20,10.0,36.75422822745392,0.3373956612546896,19.142751170283777,5.806820839104194,8.001600343464531,0.6880025197250678,2.600542278874383,0.9625085207907292
21,10.0,34.898784946742,0.3212363347873505,19.342786264816866,5.485704788802617,7.918823148948684,0.7211842912170782,0.0,0.9851851851851852
22,10.0,34.250744536616565,0.3055098294304383,19.53745143247951,5.296901426133389,7.957515554257476,0.7462654800922973,1.97833983172094,0.979483282674772
23,10.0,35.40531901333586,0.2902161514551568,19.72677901448284,5.649368982856855,7.886078372787742,0.6977172379969355,3.456171573283593,0.945682451253482
24,10.0,33.873838430213574,0.2753553066473798,19.91080093010785,5.571892176318546,7.797008169365065,0.6995127600854485,4.316676622822905,0.976470588235294
25,10.0,35.12940638720203,0.2609273003338254,20.08954863801658,5.758682758162611,7.803846318999545,0.6748776363490224,5.627754051440785,0.9401238816242258
26,10.0,36.12884217513204,0.2469321374074909,20.26305309972401,5.967402281495168,7.806679408711305,0.6447447873685034,4.4256662330936924,0.9825296995108316
27,10.0,34.62773107921514,0.2333698223523486,20.43134474513994,5.375596691514756,8.013352254632037,0.7416104809127204,0.0,0.9894894894894894
28,10.0,36.97076001111846,0.2202403592673005,20.594453440091414,5.783122756771834,8.038598619109738,0.6945751786797306,0.6860621425966275,0.9631399317406144
29,10.0,35.73548945607865,0.207543751889396,20.7524084557388,5.621508533394335,7.954038730079008,0.7074635881349597,4.66128812749696,0.9680170575692963
30,10.0,32.71933890325885,0.1952800036163068,20.90523843980011,5.172569399008712,7.92942560158964,0.7579379617491276,2.084370180824765,0.9705197827773469
