slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
0,10.0,31.277478536973295,6.173159547853253,20.28158479723949,5.4532120028049125,7.267525896572948,0.6610363785299833,2.773973732545612,0.9710843373493976,1.0490305038178742
1,10.0,31.24815210732486,6.0659085926666085,20.458951225400124,5.180138371391485,7.646717033626511,0.73558402811336,1.1971353882606053,0.9579030976965844,3.5038376394857766
2,10.0,29.69219613023163,5.959163913499502,20.63079923259949,4.774185640836886,7.785873938306064,0.7899385305003146,3.287397836587824,0.9860748476936466,2.567559787589084
3,10.0,29.61363742687794,5.852926872913154,20.797161528401265,4.859132276600965,7.465255526683308,0.7591633569965637,3.830802795672016,0.965065502183406,2.796135346060208
4,10.0,30.76605551488101,5.747198809856688,20.958070133988944,4.965474616589087,7.569100330182708,0.7547438368400109,8.911717746180075,0.9654591406908172,3.6149926840928663
5,10.0,33.09892315756476,5.641981039837526,21.11355634971782,5.56778376210583,7.404822241569807,0.6592614516632523,7.35378535348737,0.955521472392638,2.061439528477075
6,10.0,32.02154087109729,5.537274855094173,21.26365072469046,5.248802518647711,7.752827203464963,0.7359661187052704,7.7698159340878465,0.9709119496855346,1.3998141271575146
7,10.0,32.28179283029104,5.433081524771342,21.408383028257084,5.12174689291133,8.011320208220159,0.76894561797699,8.341413064427595,0.9682416731216112,1.4418822277394099
8,10.0,31.099037671297005,5.329402295097356,21.547782223344942,5.26490802874883,7.488008114971028,0.7110786463713211,5.536108941573229,0.975609756097561,3.3867776576012183
9,10.0,32.14217672501997,5.226238389563719,21.6818764415246,5.179516201681418,7.8553698060632895,0.7518269849912969,7.673180825105663,0.9686520376175548,1.98315145225613
10,10.0,33.018389823594674,5.123591009106776,21.810692959723816,5.283038428379876,7.908021407815085,0.7441063212363469,11.389640545655302,0.948948948948949,3.75886703732036
11,10.0,31.15251816090101,5.021461332291443,21.934258178503608,4.92348172712111,7.725441353440971,0.7706092026932181,11.009483872282903,0.9603960396039604,3.781292755143961
12,10.0,32.888858881476146,4.91985051549685,22.05259760181401,5.3193380199370255,7.734793821641622,0.7259797598481951,5.728974111132311,0.9475285171102662,3.138973511799405
13,10.0,32.276078808533754,4.8187596931038765,22.165735818150896,5.00409115174156,7.999087006431963,0.7801574149293319,7.495480235487954,0.9674344718030182,2.310678980305406
14,10.0,31.196982089240745,4.718189977684498,22.273696483038357,4.912881578201296,7.981523957300813,0.788111714216768,6.30607539062399,0.9707554833468724,3.051924942943901
15,10.0,30.324682459432637,4.618142460192832,22.37650230276488,4.669904257079211,8.219600109640833,0.8229298904727641,9.333824868434483,0.977291841883936,4.054246011652966
16,10.0,31.55939426222668,4.518618210157876,22.474175019304592,5.226646130867974,7.675175428846111,0.7323009160427568,5.833825902783953,0.978382706164932,6.639661534114232
17,10.0,32.076062424404775,4.419618275877795,22.56673539635876,5.143830001662258,7.940099148112529,0.761785001505552,14.64771147662231,0.9733750978856696,5.145886931834846
18,10.0,34.327788535418065,4.321143684615739,22.65420320645566,5.7900192599761855,7.585481600931203,0.6460402344303083,16.374470496454723,0.9680696661828736,5.919964639016205
