slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
1,12.0,30.964894131264096,0.1732897017909552,27.081962448414664,5.345319905143768,7.417941201622535,0.6933570954027715,1.1024380475622744,0.9757085020242916,4.441399778128207
2,12.0,30.93548519572143,0.2400490971786466,27.158925864946006,5.515820208031669,7.080560824958787,0.6270118741213948,1.925888086488952,0.9496,3.8079169252692764
3,12.0,33.14456039920092,0.3050729906607106,27.23625569306359,5.856086893700577,7.194007285389163,0.5808316319931134,11.657624854618817,0.9574626865671642,8.70326672410794
4,12.0,34.38372468680443,0.3683612707706254,27.31394990729997,5.269768968079345,8.352137411468355,0.7758241806399363,3.0480005359636744,0.978102189781022,2.5309011442051905
5,12.0,33.6526200324463,0.4299138504828427,27.39200646977664,5.683327232018206,7.502281952414871,0.6527803839392983,5.480256531034792,0.96,3.2076997671519494
6,12.0,31.85955538778669,0.4897306654712864,27.47042333027069,5.120676331234766,7.793624309549771,0.7538603695678626,3.2152074515047,0.9744,2.3870517504141
7,12.0,33.272746792296246,0.5478116724151039,27.549198426283468,5.598865241749775,7.455963658071275,0.660387319514967,2.1393558378759403,0.9631053036126056,1.485647374184156
8,12.0,31.2256912839118,0.6041568473518127,27.628329683111154,4.995489702875863,7.795971941799842,0.7677254494883222,4.004000464013022,0.9793559042113956,1.7248916799564666
9,12.0,33.222594854652776,0.6587661840779522,27.70781501391725,5.403111565951684,7.735587375767322,0.7156341521356455,1.6322149733424178,0.9642857142857144,1.2362927940498503
10,11.0,32.93254552178859,0.7116396925973457,27.78765231980721,5.203582462440262,7.981412111415589,0.7582505526500838,3.356057587434927,0.9806351665375678,1.4135328085462797
11,11.0,34.76752797213168,0.7627773976170619,27.86783948990484,5.574470593386191,7.982913923837394,0.715804338088588,0.8040724571900965,0.9641062455132808,2.6800360385347766
12,11.0,35.335846145594786,0.8121793370911413,27.94837440143088,5.346127275830052,8.505275229255838,0.7777557150871189,2.036067774030279,0.9521497919556172,1.7806496265888552
13,11.0,34.04053725397365,0.8598455608121589,28.029254919783448,5.554786520942368,7.799204279973008,0.7019507716821555,2.3353229200363192,0.9624447717231224,2.1790325119315423
14,11.0,34.43541085169949,0.9057761290506556,28.110478898620507,5.475629537828405,7.883231265295446,0.7194032176368526,7.540987255492272,0.956108266276518,4.065029454127892
15,11.0,36.50373724889161,0.9499711112424944,28.19204417994436,5.627999675942652,8.24843607501825,0.7310613041902602,3.959952975162685,0.9577080491132332,1.9014596612742505
