slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
1,11.0,36.39737787256629,-2.352126431610306,10.977845669740963,5.869043090150809,7.882553566710909,0.6675547042753376,2.270034369292025,0.9422043010752688
2,11.0,38.25485282935151,-2.3161661612243494,11.170281688398404,6.100073010908904,7.939181369091696,0.6400299301307821,1.455526235673389,0.9455128205128204
3,11.0,35.72241686364569,-2.280408542961122,11.362332710475233,5.980153949879637,7.564054044167542,0.6123312923004585,4.0931188021837785,0.9451303155006858
4,11.0,36.950639790461466,-2.244853635270441,11.553995455726334,5.9623851954321925,7.794165655306811,0.6440538452968823,14.60088266977027,0.962431693989071
5,11.0,35.67331642854094,-2.2095014954901933,11.74526669226942,5.661541360861181,7.742271123888706,0.6821091827175474,6.663609621584464,0.9801470588235294
6,11.0,35.02273492656647,-2.174352179859271,11.93614323667629,5.743825938306086,7.620828304304162,0.6572179168935569,5.090086683578037,0.9801031687546058
7,11.0,36.24750815771661,-2.139405743530443,12.1266219540513,6.031678902823021,7.598193981214884,0.6081394844255246,0.0071053958621636,0.965948575399583
8,11.0,37.47005160902284,-2.1046622405831905,12.316699758097032,6.298012825444541,7.479582620595152,0.53943558529445,8.285375123818827,0.984181568088033
9,11.0,36.1941740827037,-2.070121724036464,12.506373611167431,5.735000049084999,7.931864723357803,0.6908138732763841,6.32089610950677,0.963245492371706
10,10.0,37.41401663509557,-2.035784245861401,12.695640524308402,5.897137148101899,8.061255619408644,0.6817981072915419,1.704802367500426,0.9586390927284856
11,10.0,36.29943918978382,-2.0016498569939727,12.88449755728616,5.635281596295713,8.333489098483371,0.7366990097026036,3.037368471020494,0.9679618268575324
12,10.0,35.00199838971681,-1.967718607347577,13.072941818603336,5.699450207336516,7.98552612067398,0.7004288883899694,0.7078366244226099,0.94824016563147
13,10.0,33.59408498761522,-1.9339905458255824,13.260970465503071,5.34183813929635,7.945603753058661,0.740278125493827,2.1400973912788257,0.9319826338639652
14,10.0,32.94553328674185,-1.900465720333795,13.44858070396129,5.453727977544121,7.644124511023295,0.7007028785545254,1.9739325688189169,0.967175572519084
15,10.0,36.64537179084094,-1.867144177792878,13.635769788667124,5.8617920133810415,7.837089490660294,0.6637496280535,5.6189558577567205,0.9707724425887264
16,10.0,37.8563073639185,-1.8340259641507104,13.822535022991923,6.117970603751042,7.717016789717246,0.6094959524315905,3.07229197724649,0.9856361149110808
17,10.0,39.6848313303332,-1.8011111243946796,14.00887375894674,5.941895781705592,8.329806125284744,0.7008292714139659,1.9263379486269256,0.965183752417795
18,10.0,37.79248243134136,-1.7683997025639158,14.194783397128685,5.751075511966075,8.251589415622993,0.7171047331363993,2.0477638525509017,0.9389213775178687
19,10.0,40.23600401684463,-1.7358917417614648,14.380261386656157,6.041622611868012,8.421705682628188,0.696675214530403,2.5638046659763902,0.9765970904490828
20,10.0,40.20088717280319,-1.703587284166402,14.565305225093216,6.049486283154166,8.463852845864368,0.6993867626648459,1.5135250857079736,0.9605668515095502
