slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
167,3.0,82.1843187460234,-1.2042620446746903,5.323812041561447,8.5226397436358,12.248553806743066,0.7182293508130038,2.0091067181619606,0.9639503180854286,0.7273974581138449
168,3.0,82.18612285816141,-1.2156359652890634,5.307850119493131,8.566611044808091,12.08673443562907,0.705449695289366,0.4049856785444876,0.9713669950738916,1.0971014166458521
169,3.0,82.18766056158991,-1.2262953182596747,5.293966479713054,8.700657309850506,11.884487815695032,0.6811966064378582,1.372612323928298,0.9744143033292232,1.0311655319528839
170,3.0,82.18893461958142,-1.2362401198425064,5.282161404320442,8.797611369815044,11.756038602788806,0.6633076902991432,0.2104015133925777,0.9753086419753086,1.702990647936881
171,3.0,80.91568467860876,-1.245470385426636,5.272435132235358,8.764828980672357,11.620578653147694,0.6565883403182617,1.1878865526022486,0.9670192906036092,1.1947614595608667
172,3.0,79.64215215354932,-1.2539861294878916,5.26478785965262,8.752705715625662,11.45798946950171,0.6453418706774913,4.033437103686379,0.980436177036562,3.012066226574497
173,3.0,80.91691493870532,-1.2617873655458385,5.25921974041599,8.635154941335449,11.8347682123941,0.6838299044554939,2.472324591053379,0.9593220338983052,1.7950493489796475
174,3.0,80.28000808813333,-1.2688741061240998,5.255730886312468,8.55800746899762,11.867000957493858,0.6927699604893339,0.0944180693657897,0.9510015408320494,1.596853636207001
175,3.0,80.27999291753558,-1.2752463627140094,5.254321367286659,8.492923049740513,11.96062558935598,0.7041290221554246,0.7905822123289986,0.9646543634657492,1.5140334501118982
176,3.0,80.91686962326229,-1.280904145741593,5.2549912115750805,8.651223314930126,11.84832081303696,0.6832729608073889,0.8691510263323968,0.9605181986428132,1.1590570414523385
177,3.0,81.55348955793906,-1.2858474645378872,5.257740405760471,8.62079057276817,11.88933853042146,0.688660071345561,0.7942487474333412,0.9781386633354152,1.0460520123648775
178,3.0,80.91663139522836,-1.2911480623916871,5.254329229023895,8.663040130819283,11.75008018018661,0.6755943980728241,4.1717861508476775,0.975211797929087,2.973216938279426
179,3.0,80.28158997621952,-1.2978776641433103,5.236517342635901,8.707844498732342,11.592181505227783,0.6600962370855602,1.989480535941104,0.9719773299748112,1.1572356822197367
180,3.0,80.28548881312285,-1.3060362468377409,5.204302287246742,8.709441273049277,11.607840159258346,0.6610915124741605,1.7193921376295576,0.9735516372795968,0.9669568960773387
181,3.0,81.5656166260806,-1.3156237823815151,5.157679649638034,8.57849600378528,11.96684467967728,0.6972234576164646,1.0285606157441134,0.963725791577006,1.3936118991927262
182,2.0,80.93582436349462,-1.326640237390727,5.096643122332225,8.776913936178113,11.727335734303685,0.6632324223842232,0.7749416741542638,0.9712519319938177,1.0540883728379409
183,2.0,82.21964903691902,-1.3390855730124305,5.021184590002308,8.858638591831198,11.80673081872285,0.6610945590386851,2.238225727006969,0.9643396796615292,0.9185608798253471
184,2.0,80.31816135201228,-1.3529597447194432,4.931294242843947,8.692313334112763,11.741507481948322,0.6722712353929594,3.131970980861766,0.9698476841778054,1.8340677318372531
185,2.0,80.96777003600172,-1.3682627020785734,4.826960717116028,8.756824079106726,11.745009142378018,0.6664197015849971,0.8665502847697175,0.9700801974090068,1.1814547905482573
186,2.0,80.34365273264044,-1.384994388492262,4.708171263094185,8.759284362020136,11.617273002137413,0.65688993959477,2.1840638976399087,0.967360895244016,1.0813892594603374
