slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
899,3,65.44824697147382,-1.0953288848722302,12.899486322179332,7.011763894746508,11.650694264331252,0.7986227083991212,1.379003918132834,0.97423887587822
900,3,65.48591118478024,-1.1367778999930702,12.757675525624192,7.0020332636460685,11.769471704116004,0.8036803805008044,1.4775090482514384,0.9574017559183076
901,3,65.52357539808663,-1.1782269151139104,12.615864729069052,6.992302632545629,11.888249143900754,0.8087380526024877,1.576014178370043,0.9405646359583952
902,3,65.245760730743,-1.2191471734012818,12.482231216971932,7.093612907265063,11.687897581769557,0.7941506575730425,2.099270627991981,0.9418072336779612
903,3,64.96794606339938,-1.2600674316886529,12.34859770487481,7.194923181984499,11.487546019638357,0.7795632625435973,2.622527077613919,0.9430498313975272
904,3,64.16297504604617,-1.3004588623414106,12.22319902107654,7.2299629143848945,11.359703263284676,0.7711027023234551,2.991210423639665,0.9609408310260862
905,3,63.35800402869295,-1.3408502929941686,12.09780033727827,7.26500264678529,11.231860506930996,0.7626421421033128,3.3598937696654105,0.9788318306546452
906,3,63.631441069087046,-1.3807128366982844,11.980688994556145,7.182858067439675,11.347178023772988,0.7738299212860085,2.745731613579016,0.9738092044416418
907,3,63.90487810948114,-1.4205753804024,11.863577651834015,7.100713488094059,11.462495540614976,0.785017700468704,2.1315694574926214,0.9687865782286385
908,2,62.00700499971202,-1.4992425974345085,11.64602510845588,6.617156674875743,11.852433515022026,0.8296425461876386,2.1476903274205843,0.9835728952772074
909,2,61.67677716616185,-1.5432211846243489,11.53224069244851,6.731253542594023,11.589300390022656,0.8133796716144577,1.1770506951262736,0.971902472141143
910,2,61.847554448620926,-1.5870587051294651,11.420700844289309,6.841891253098177,11.419577431902995,0.8006509946314307,0.7973739994095219,0.963354117274895
911,2,63.64659835811009,-1.6304377589092287,11.31645584163666,6.941286702656421,11.553437516142402,0.799408459816404,2.338326847569837,0.9649524842855502
912,2,64.1066606650137,-1.6735346700183675,11.21671852065201,6.958225783619331,11.581959289190296,0.7994181469579539,2.501015728859985,0.9641413865714702
913,2,63.06036866900859,-1.7163141706230531,11.122052341543869,6.882401449912491,11.491975462147735,0.8008365838006527,1.1131576474211982,0.9606196410420628
914,2,62.76492680815632,-1.7586704508506388,11.034172387576112,6.885319804126713,11.448954246652113,0.7989346866848251,1.25630831113844,0.952866287580863
915,2,62.7823391702844,-1.800850389254433,10.949120027416855,6.921047611641377,11.425500785967714,0.7956493170862784,2.037379285337361,0.9433497641480836
916,2,62.12751718954699,-1.8424660350222144,10.873144949449994,6.928502728453661,11.293302735852224,0.7895801953319084,2.0302390101638417,0.9564989302700234
917,2,61.55584528510033,-1.8839406095975484,10.799443918929198,6.934383510657229,11.177348459819097,0.7842883396570911,2.229793340283067,0.9686952337019452
918,2,61.56827542001291,-1.924921437293634,10.733707569183922,6.941163599474982,11.168915634754406,0.7834356533989685,3.6238174428354006,0.9698340184603228
919,2,61.8730986532562,-1.965655400026808,10.671963011064651,6.965524676310687,11.185009637784974,0.7824185867409394,4.07168271768119,0.9696272358865814
920,2,62.59562631268621,-2.0060366985272498,10.615921012411098,7.015001450314895,11.236141966665912,0.7811666909401871,3.167892524374774,0.9674982142669566
921,2,62.16444720871723,-2.0460300855302247,10.566164300977116,6.9840404648220655,11.196694658429802,0.7816225299180711,2.303400286733771,0.9662018369175628
922,2,61.1039735065306,-2.0858118844436726,10.519835928026534,6.909204337785397,11.107840275402577,0.7830098605933931,1.4603432976375392,0.9653596291701132
923,2,60.67004399009797,-2.125064746854157,10.48209227997662,6.860450046963143,11.125831554677426,0.7872206354624792,0.8678174427484099,0.9651593910892928
924,2,60.61285785859455,-2.16417656499139,10.446639338326827,6.843921751155508,11.167588232547326,0.7902000968082397,0.476176288802863,0.9656896725589708
925,2,62.7547029283061,-2.202759487582197,10.419781969777295,7.043006581743103,11.280739737577996,0.7811212625352929,1.3406392577270894,0.9710568809907556
926,2,64.14129012029008,-2.24113087108954,10.39636598867462,7.209878233061086,11.30685082793061,0.7700714342235411,1.5546453211420812,0.9746374590443206
927,2,64.14323786977349,-2.279114432943865,10.379259217891176,7.317692389051444,11.173387824706786,0.7554081168406468,0.5761470577901364,0.9749425480711498
928,2,64.56327585384261,-2.314989455606406,10.367891426337488,7.383994754929272,11.159558918403102,0.7497879216505836,0.7435194418168232,0.9773577724964796
929,2,65.27597700212175,-2.349388500834699,10.360540920244627,7.421238867728329,11.229473879943512,0.7504979119955022,1.7130012790085472,0.9812500917007594
930,2,65.40023073552908,-2.3783780490274187,10.361226983922297,7.42992977466746,11.238532981729426,0.7502871194221865,1.2314989197795112,0.98140925111497
931,2,65.37732285450055,-2.4058221066066063,10.364209163645816,7.433668411227602,11.228257339774308,0.749443140240913,0.6041371706307221,0.9804335061838266
932,2,65.01736313634434,-2.427085161348383,10.37637524660398,7.456067427529364,11.117274459978129,0.7416251453376865,2.617828141922764,0.9740986967215474
933,2,65.07601905450252,-2.446416967724927,10.391410116265584,7.507484188468793,11.03183137219438,0.7326226863133863,3.601139315291082,0.9682167301846812
934,2,66.13935249981527,-2.461113778024914,10.41333007401544,7.628543536538623,11.00768378524047,0.7207775133985089,2.1115389736424945,0.9634215866688068
935,2,66.63580798181765,-2.4723347418851205,10.440409993863778,7.704861732867292,10.956260621121336,0.7108555719779726,2.2291043691149284,0.9604929051530994
936,2,66.62837194087747,-2.480466064465523,10.47207654668854,7.741410016537153,10.880592499522004,0.702643169663517,3.775261530917149,0.9592233009708736
937,2,66.07487938424217,-2.48357704453365,10.511188279687458,7.617301830081105,10.9548360713729,0.7179316891126502,3.4038864057860527,0.962251754419915
938,2,65.35336943816223,-2.4851433038287696,10.552590837355345,7.443760883586314,11.075206318131562,0.7404512614121181,2.4425013462139398,0.9666026871401152
939,1,64.07745398505828,-2.476322030127573,10.642810693678417,7.256187415055735,11.13808952348889,0.758670310704815,2.234830422320266,0.9848545237146272
940,1,65.04541583355564,-2.465710391917902,10.698630383437296,7.405257257956506,11.076505092446872,0.743252824087872,1.780930846745844,0.9736096255149392
941,1,65.98806666819827,-2.4546352824471684,10.7551336137924,7.551471217320125,11.014557527586224,0.72793673583396,1.3479922636669377,0.963556383170266
