slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity
695,8,42.34648926836113,6.1252721230940885,42.02565944367374,6.03799807769916,8.825617666591901,0.7293140557191493,6.81653474956361,0.960970396287443
696,8,42.83583137340817,6.1365384013649535,42.06450570380928,6.158797490541728,8.780712103283994,0.712177558442672,6.1825902997826105,0.9563741961817588
697,8,43.495188511621805,6.147697315206208,42.10315107388041,6.296552824291126,8.746247037645047,0.6938488797586526,5.292136210551203,0.9520555555876145
698,8,43.40490998490263,6.157997537125823,42.14020117881684,6.400727063275801,8.5811316658864,0.663782553898645,3.7363278607616905,0.957705893474581
699,8,43.12722254195025,6.168083086065029,42.1768524674696,6.496506028569296,8.383353717597826,0.6307818162446405,2.014180945832652,0.9658484759818254
700,8,42.207104691435816,6.177417457395182,42.21211772634607,6.379133859592481,8.339653021406244,0.642747046154853,1.009652319389812,0.96535293689831
701,8,41.011659523394776,6.186429895464313,42.24678897246129,6.170411204499821,8.361985433256226,0.6739834050211587,0.3126743880124873,0.9611553457044693
702,8,40.84894419830827,6.194798603941788,42.28028015271284,6.241730560501221,8.241283974191711,0.6465716900902913,0.3666940985410133,0.9630600679392932
703,8,41.37471543519145,6.20273815935816,42.31298462238863,6.49974459056533,8.025226601184198,0.5800612592946416,0.92137890367344,0.9690329991265608
704,8,41.67113108876036,6.210141374447496,42.34109757629414,6.574274525457298,7.991277551262159,0.5662617034522606,1.7663149669984206,0.9703825042556794
705,8,41.73819115901499,6.217008249209798,42.36461901442939,6.465320365177127,8.139436824425598,0.6051730225631482,2.901502288515955,0.967108583326649
706,8,41.48734869405284,6.223446121880263,42.3815943533281,6.37327582497002,8.21729055226205,0.6312081739954621,3.914703095858634,0.9643346353367304
707,8,40.75965242626551,6.229240491412972,42.388750543372026,6.30659571487251,8.189685962108017,0.6379290739099155,4.744924131939031,0.9623106467554792
708,8,40.38231857037373,6.23471315393969,42.39100420421998,6.241854050901744,8.21302506261775,0.649338063364985,5.052754518117515,0.9603407028941678
709,8,40.8224970089049,6.239435166785764,42.38181863027733,6.18163542789338,8.355232774676258,0.6716859284148256,4.1416733878582,0.9584968633793828
710,8,41.11618302384462,6.243942732574976,42.3693586745676,6.131820155869644,8.462869340118273,0.6892126857708283,3.709496407329423,0.9592557724964212
711,8,40.82389934441858,6.247592510136731,42.34380119178959,6.123618287784415,8.432221319094308,0.6874550123514794,5.192936025722806,0.9704256761407548
712,8,40.5558173513073,6.251135073575118,42.3165981259487,6.130212607691174,8.389320260044679,0.6822235055790596,6.388712948160509,0.9804617148578848
713,8,40.50555053502887,6.253712709903176,42.27458481254202,6.26997261952581,8.236141858764064,0.6457274986290007,4.995525606997044,0.9802929692301848
714,8,40.45528371875044,6.256290346231235,42.23257149913534,6.409732631360447,8.082963457483451,0.6092314916789416,3.602338265833577,0.9801242236024844
715,8,41.55390178484799,6.257795907861457,42.17396424585613,6.399213709315069,8.281635352814046,0.633295314187299,5.164715200336409,0.9704413598823536
716,8,42.65251985094554,6.25930146949168,42.115356992576935,6.388694787269692,8.480307248144642,0.6573591366956563,6.727092134839241,0.9607584961622228
717,8,43.41882075461886,6.259842198909238,42.04164152274133,6.430013816228071,8.566979080422252,0.6607926261710696,6.781129714907467,0.9590359276984908
