slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
1,11.0,33.02447499864907,-0.0102262708019576,16.77233591105013,5.457519069395939,7.554577879433514,0.6914630775356478,3.702534663577042,0.9490106544901066,3.6807404119039275
2,11.0,31.7619853744918,-0.0043345849045767,16.986048008516548,5.562485623081117,7.202810498383641,0.6352998139515381,9.932615179175848,0.9593301435406698,5.172007138817669
3,11.0,31.72286248136747,0.001848585086223,17.19544073648163,5.658745980191877,7.001788602152714,0.5889282018351008,5.608880964172949,0.9764227642276424,3.940419131511753
4,11.0,29.856081354410502,0.0083232390300375,17.400535959298235,5.572253169613812,6.803964998460633,0.5738348562525817,0.7967402440599719,0.9880034275921166,6.458530911299128
5,11.0,34.977464304194086,0.0150893767434597,17.60135556007807,5.906889338600807,7.623754396201994,0.6322062046876753,8.934276289622751,0.9701067615658364,3.326054145453073
6,11.0,33.686265278499064,0.0221469979950517,17.797921409406502,5.749824036893445,7.632264148164121,0.6576115502040809,10.943360060570129,0.9424874191229332,5.42390491474428
7,11.0,32.81881130358763,0.0294961025000921,17.990255335364125,5.444795306268093,7.685919727195896,0.7057998406844206,4.409959775035886,0.9770114942528736,3.808174234800362
8,11.0,33.95726339233587,0.037136689915096,18.17837909482063,5.641313704938468,7.654064961302331,0.6758550049290729,9.895930616241271,0.9444444444444444,3.7804240605185178
9,11.0,33.311592836005445,0.0450687598321092,18.36231434596644,5.854929008216822,7.270201016300621,0.5928239827825013,3.47094298582226,0.9483919222139118,4.510713983344899
10,11.0,32.66778161328124,0.0532923117727754,18.5420826220464,5.4803202159435145,7.536114884687025,0.6864179630756836,2.656838327749746,0.9567901234567902,4.264017486450077
11,11.0,32.63008997188449,0.0618073451821785,18.717705306260264,5.47827664502644,7.6154904830184735,0.694638193058193,8.372520784193465,0.948170731707317,3.6101203300035714
12,11.0,33.90691373701328,0.0706138594224571,18.889203607794244,5.672373814064266,7.643338301589216,0.6702530418275617,9.983122935067426,0.9753914988814316,4.952594837334509
13,11.0,33.49302375544719,0.0797118537661939,19.05659853894776,5.791809983390118,7.413049487352335,0.6241571301871455,5.392657788838632,0.9594395280235988,2.3744496680939116
14,11.0,35.25550347529483,0.0891013273895783,19.21991089331996,6.112096962054154,7.371426221896656,0.5590109503605809,3.4429340372635644,0.9585674157303372,3.3175778587752567
15,11.0,35.7113573021532,0.0987822793653432,19.379161225020617,6.0331048010907855,7.581996080663841,0.6056723314041477,6.847274662529834,0.9717912552891396,2.4399687523967124
16,11.0,32.458652681543334,0.1087547086554749,19.5343698288701,5.557354120995639,7.410582142466144,0.66152738664779,5.928867569463316,0.962934362934363,1.8660540865898814
17,11.0,33.61527499245356,0.1190186141036978,19.685556721553887,5.731430560108818,7.2954529188169746,0.6187138658740132,2.8472404383868777,0.951310861423221,2.3307504299679236
18,11.0,34.779413267816125,0.1295739944277324,19.832741623697306,5.748568684909633,7.498635967681519,0.6421072121669893,5.1207092368541,0.9646278555637436,1.6700144154147434
19,11.0,34.144639299296394,0.1404208482113269,19.97594394282668,5.373647646444225,7.961813090855112,0.7378842512935472,2.5628789195006365,0.9586715867158672,2.2533291384289513
20,11.0,35.35692062256708,0.1515591738960632,20.11518275718377,5.95076000437851,7.522430679642024,0.6117277579418731,6.596557746744874,0.9520112914608329,2.516499404027925
21,11.0,34.39289158826033,0.1629889697729374,20.250476800360968,5.59760281002136,7.892822328864878,0.7050060353685921,3.94249412836205,0.9831501831501832,1.2836230909257031
22,10.0,35.67357553142286,0.1747102339737122,20.381844446725285,5.76017604915721,7.99064305082531,0.6930757440424647,4.46137922776631,0.956641431520991,1.4459252177481448
23,10.0,37.397752374020776,0.1867229644620462,20.50930369760023,5.858828441801505,8.337039554324058,0.7114403372952213,5.54564810543172,0.9493835171966256,1.9961287846579516
24,10.0,34.172355623407654,0.1990271590243947,20.63287216817489,5.69283142354893,7.797696273096333,0.6833772553900305,3.574688595018047,0.9670571010248902,1.150727119682845
25,10.0,33.353131757035165,0.211622815260686,20.752567075110896,5.45945579342884,7.7470292624216786,0.7094898302259431,2.309351358339612,0.9474074074074074,1.8686262865665428
26,10.0,32.728576209408175,0.2245099305747716,20.868405224818304,5.4057415870266325,7.604868787426634,0.7033678556269316,2.5144641510380263,0.9535243996901628,1.7138272909710845
27,10.0,33.88948509639524,0.2376885021646502,20.98040300237255,5.465794804850747,7.696809753223218,0.7040631844102859,4.928033955950724,0.9556724267468067,2.316734066439908
28,10.0,35.049182682109524,0.2511585270124669,21.08857636104534,5.572327850549575,7.83848699391803,0.7033002556566385,0.5750508824471209,0.9642596644784828,2.405189030477467
29,10.0,35.614199656270735,0.264920001874285,21.192940812423323,5.635585221396047,8.06945454570975,0.7157227378906681,4.1479236322888005,0.95324494068388,1.7838991973650717
30,10.0,33.48960395287007,0.2789729232696346,21.293511417088965,5.427721233002768,7.826129413136333,0.7204200137726698,2.546320717933287,0.944363103953148,1.6226483220388364
31,10.0,34.792981773850904,0.2933172874708322,21.390302775839608,5.811745010274203,7.775931753747454,0.6643727906211857,1.4353456619970737,0.9296448087431692,1.8638504032613552
32,10.0,34.26730204554168,0.3079530904920795,21.483329021420623,5.433477740890031,8.035235162436472,0.736712516049965,4.550695377077611,0.9589337175792508,1.9820843773299697
33,10.0,35.3691537673669,0.3228803280783321,21.572603810750334,5.602427892196787,8.080333170481305,0.7206097991339868,3.212274947226652,0.9608665269042628,1.3463804640948025
34,10.0,35.165181374309256,0.3380989956939459,21.658140317614816,5.7678118963988165,7.871053819214631,0.680457683490546,3.042321275477198,0.9638297872340426,1.397854626202479
35,10.0,34.961566520852095,0.3536090885110962,21.739951225811705,5.39459105970349,8.227381230968106,0.7550326788935072,1.027479763562838,0.9614285714285714,2.5127730996833546
36,10.0,33.664590112367144,0.3694106013979754,21.818048722722985,5.530340126884347,7.71014930024663,0.6967848663329811,5.1545049320082965,0.9646084337349398,2.7333412278185008
37,10.0,35.41479830281317,0.3855035289067597,21.89244449329769,5.163875052693285,8.524062084770218,0.7956173657736721,4.017120477416623,0.9752727272727272,2.150660162529368
38,10.0,35.98406806246285,0.4018878652613556,21.963149714426315,5.412691612801776,8.312880911096357,0.7589742034802865,1.2646001702707763,0.9551506657323056,1.3823031424524623
39,10.0,35.964096622260634,0.4185636043449214,22.03017504968953,5.461926065592583,8.339422590126919,0.7556703042142703,1.9631855911846905,0.9493407356002777,1.5023374796442495
40,10.0,35.98900488993316,0.43553073968716,22.09353064446488,5.576171837038526,8.161191725039453,0.7301805463389124,1.0214390660030772,0.9596662030598052,1.1310665803146598
41,10.0,36.77978726018161,0.4527892644513927,22.153226121375685,5.779858122899587,8.048213560070337,0.6958844208650206,0.7920733163289219,0.9579661016949153,1.6954693583392597
42,10.0,36.928847762875264,0.4703391714214032,22.20927057606757,5.55176097577619,8.507201953286522,0.7577068500465378,2.9205120210433524,0.980191256830601,1.659682834364329
43,10.0,36.97295663097476,0.4881804529880615,22.261672573298657,5.838637979366478,8.100741542491612,0.6931918245535305,1.498810802313746,0.959946595460614,1.460019090256772
44,10.0,37.6139714264514,0.5063131011357209,22.310440143330425,5.96772332779719,8.202358508129374,0.6860424706830609,6.256708397193447,0.9588504245591116,4.169104189896596
45,9.0,36.99954625759198,0.5247371074283919,22.355580778606956,5.66807748053313,8.333558358210642,0.7330724335526445,2.7051506993504457,0.9573617588274485,1.1110926506552923
46,9.0,39.88184940589516,0.5434524629956938,22.39710143071133,5.827083798105564,8.730039167454734,0.7446324265924226,1.6888774109128797,0.9773013871374528,1.2839418919410859
47,9.0,36.83429236620668,0.5624591585185786,22.43500850758853,5.537740752168238,8.516532282730937,0.7597340956934476,2.920200993831759,0.9781121751025992,1.519164442663097
48,9.0,39.67629473565853,0.581757184214837,22.469307871025045,5.977389257640711,8.428018306426615,0.7049792308440197,2.2431772949101787,0.9573667711598746,0.85869986901562
49,9.0,37.13833421290804,0.6013465298243742,22.500004834376423,5.6390558266815205,8.425038095211333,0.7429735679368509,1.54502040949981,0.967391304347826,1.087160036996567
50,9.0,35.22593760269263,0.6212271845942706,22.52710416053455,5.071418911222637,8.782011140985693,0.8164064047583001,0.6402999018685877,0.9627773801002149,1.5811601002140365
51,9.0,37.566637592189885,0.6413991372636112,22.550610060127152,5.517817553210731,8.544413110257167,0.7635231829423291,3.401045243192792,0.955793703951775,1.9110532280313681
52,9.0,35.21257510011637,0.6618623760481006,22.570526189943305,5.315638093201364,8.216836625013801,0.762557940471604,0.0,0.9595083152566884,2.3239665808789507
53,9.0,38.14145528551264,0.6826168886244471,22.58685565157884,5.588245182820131,8.515038934120316,0.7545182006617948,1.9387162673240288,0.9583057577763072,1.5566860125547333
