slice,VertLevel,area,angle_AP,angle_RL,diameter_AP,diameter_RL,eccentricity,orientation,solidity,torsion
141,4.0,70.25303034770532,-2.9734916210557025,2.2049290240862622,7.45258355204497,12.00268276576872,0.7838822262460692,2.7508778266130443,0.9718861209964412,1.3847635269476724
142,4.0,70.24522771741486,-3.1252273714210075,2.1592695651757428,7.54541291579569,11.87744656995842,0.7722884521686065,2.3548859860304687,0.9746699964323938,0.8350777895677951
143,4.0,68.96049321349628,-3.2693326158138407,2.110957753256735,7.315992529763272,12.158448707402062,0.7987066413586413,2.498876280846825,0.947872340425532,1.1396356803543561
144,4.0,69.59157289043613,-3.405811936824896,2.0599931573037447,7.316879148808382,12.330217209412194,0.804900248379564,0.1866351951995904,0.93423329871928,1.5527556449396496
145,4.0,64.47725298210882,-3.534670116738724,2.006375343016975,6.919857976738564,12.306881253454817,0.8269501372802996,1.8932312490795813,0.9331363132619136,1.2728860015525385
146,4.0,67.66246213481487,-3.655912065167872,1.9501038760948168,7.001598596462222,12.468470857082949,0.8274468526443882,0.6199897389103916,0.9344262295081968,2.0099598957649936
147,4.0,66.37952493751389,-3.769542750899406,1.891178325678992,6.993254912046742,12.59484844018563,0.8316855002269042,0.3184839593551306,0.9155080213903743,2.448052145290496
148,4.0,66.3736011048382,-3.875567137936727,1.8295982679725813,6.908689893952598,12.79694397351625,0.8417483752272564,3.908662635903049,0.9130589070262598,2.296536921430626
149,4.0,69.55885261048796,-3.9739901257159103,1.7653632900311444,7.229136730615282,12.373664183249618,0.8115842018004437,5.504087841136013,0.9486818980667838,3.7926390652042117
150,4.0,68.91541839195176,-4.064816493473053,1.6984729937270513,7.27195990927789,12.151796989801106,0.8011777526576858,4.222912439334055,0.9550321199143468,2.7702408377013357
151,4.0,74.01511633635579,-4.148050848737199,1.628926999887181,7.526941930141195,12.516626830709075,0.7989818081487408,0.9333990763473052,0.9729272419627748,2.1122356534660867
152,4.0,70.18239133572624,-4.22369757992215,1.5567249526040272,7.548926105151811,11.839028628094656,0.7703425666764351,0.2652448057408708,0.9791516894320632,1.9467625168435347
153,4.0,70.8165709589821,-4.291760812990055,1.4818665237202306,7.488982194572603,12.040071743447845,0.7830136637640227,0.348502094917863,0.9713983050847458,1.6111383578880332
154,4.0,70.81330400903829,-4.3522443721597,1.4043514174865022,7.488982194572603,12.040071743447845,0.7830136637640227,0.348502094917863,0.9713983050847458,1.0954641528319284
155,4.0,68.89682801233634,-4.405151744633153,1.3241793753927902,7.2701954149405905,12.08818117611312,0.7989256647414898,1.914640388853336,0.9528907922912204,1.4727352800904718
156,3.0,65.70523820388568,-4.450486049315648,1.2413501811725318,7.045959321810853,11.99294183100188,0.8092179395144291,3.9066293332879622,0.9384672070744288,3.0407539119986318
157,3.0,66.34178630804759,-4.488250009505192,1.1558636659796722,7.100906481308414,11.920728743136578,0.8032241122438349,1.1288672089974268,0.9437086092715232,0.900712704997728
158,3.0,65.70310269222486,-4.518445929530516,1.067719713738113,7.263194988496969,11.581872717312136,0.7789249007219142,0.6376630035844523,0.9439910979228486,1.1546080967224324
159,3.0,68.89235335262481,-4.541075675318367,0.9769182666630868,7.389267762367103,11.856648968437913,0.7820490066578824,0.817077736465042,0.9590370104204096,0.8959008371255868
160,3.0,70.80641506996406,-4.5561406588738524,0.8834593309538935,7.494868355713807,12.0180616341545,0.7817169208373157,0.8714850751824263,0.959119496855346,0.36966197205266216
161,3.0,72.08321250378255,-4.56364182666058,0.787342982657287,7.443375005699267,12.379416314703343,0.7990459211564159,2.1149268590551147,0.965505346671266,1.1963534044662059
162,3.0,72.72273843622628,-4.563579651870388,0.6885693737006777,7.5043696335209695,12.38683462317736,0.7955910349075328,1.259470495675211,0.969114619080302,0.42399064485331445
163,3.0,70.17319615632304,-4.555954130575869,0.5871387380941929,7.529758384954289,11.878025005812326,0.7733960439574401,0.8305519913622852,0.9621774478614352,0.3810262710891122
164,3.0,69.53791369041743,-4.540764781762266,0.4830513983004654,7.548123375716936,11.78793210744161,0.7681032157020912,1.0951924252640362,0.9688506981740064,0.4150710616021252
165,3.0,70.17907842620335,-4.518010651238738,0.3763077717708856,7.381169924277149,12.14221229180086,0.7940189063606374,0.9945577443622822,0.9622175141242938,0.2650868668672432
166,3.0,69.54474834460422,-4.487690319432515,0.2669083776468713,7.527161784679793,11.865564511385768,0.7730295435657033,0.7272670075552559,0.9793403407031532,0.4626126785872197
167,3.0,67.63467623071034,-4.449801913072784,0.1548538436245407,7.346771186066618,11.781324797802949,0.7817480748427689,1.6684057581622491,0.9740356083086054,0.6666448851546433
168,3.0,68.27719087738558,-4.404343120774576,0.0401449129809785,7.3528028346581245,11.839778734119554,0.7837906919166417,0.8747284789804959,0.982566765578635,0.6719418505546327
169,3.0,67.64386262688502,-4.351311212535915,-0.0772175482399135,7.365319319206509,11.709829631974008,0.7774168255062359,1.6758417187235048,0.978366281238344,0.9359740869892379
170,3.0,68.28715871299201,-4.290703063164648,-0.1972325438841882,7.367515270974601,11.819177418787795,0.7819410797115594,0.6578497842825706,0.9685672514619884,1.3171202413302152
171,3.0,68.29258143823718,-4.222515179653899,-0.319898940189691,7.312987432363724,11.896410147909345,0.7887439085152036,2.8274196318785787,0.9556916426512968,1.5586904982812648
172,3.0,68.93652882059433,-4.14674373252768,-0.4452154581356244,7.292477741859694,12.051907797552026,0.7961579859537972,3.36499248159041,0.961248654467169,1.8610880217045453
173,3.0,69.58075142425749,-4.063384591180061,-0.5731806656427553,7.344866853113609,12.08088260133139,0.793956868813413,1.4384320843414748,0.9626068376068376,1.023068009748224
174,3.0,68.94836958459129,-3.972433363233196,-0.7037929696274179,7.402232965550625,11.906532848643492,0.7832595772605063,0.6756759530890883,0.9759825327510916,1.1642115013379433
175,3.0,68.3159176830419,-3.873885437940461,-0.8370506079127492,7.290885533106475,11.93863200121595,0.7918646550064737,1.7482075869999696,0.9609120521172638,1.0716715888594355
176,3.0,67.68332610603969,-3.767736033661786,-0.9729516410008536,7.372406010640554,11.699215473929357,0.7764635672886779,0.4686859046079547,0.964744766801322,0.5354250163112041
177,3.0,67.68910023674609,-3.6539802494383777,-1.1114939437098867,7.391166692418909,11.664156433765957,0.773607868878876,0.5737449659966418,0.9805825242718448,0.592058510219262
